y_am_pef,tempin,humidin,pm25in,co2in,tempdiffin,humidiffin,pm25diffin,pm10,pm25,o3,no2,co,so2,temp,windsd,humid,varp,dewpt,airp,seap,solrhr,solramnt,grdt,class
0.237,0.703,0.475,0.254,0.278,0.418,0.533,0.326,0.47,0.356,0.333,0.431,0.33,0.333,0.638,0.121,0.413,0.286,0.586,0.748,0.74,0.689,0.66,0.585,0
0.381543279,0.485693246,0.427588731,0.449153066,0.465951443,0.611385763,0.529219985,0.527033985,0.522812605,0.360809028,0.262813538,0.555953205,0.511164784,0.470769644,0.418974608,0.144754112,0.436187923,0.218212754,0.408964425,0.736538172,0.659260154,0.597317696,0.352525145,0.36360994,0
0.282,0.618,0.419,0.064,0.192,0.551,0.168,0.439,0.168,0.072,0.333,0.235,0.168,0.0,0.501,0.397,0.703,0.271,0.566,0.401,0.405,0.106,0.252,0.385,0
0.263720542,0.334570169,0.272660583,0.364315003,0.383000553,0.672789812,0.316175491,0.378668636,0.526067376,0.375443012,0.073017299,0.686754704,0.587162971,0.251594782,0.337792188,0.03021236,0.364165545,0.101269417,0.33984223,0.884022355,0.887713194,0.557042658,0.164306074,0.191215321,0
0.266,0.218,0.225,0.352,0.202,0.697,0.351,0.638,0.434,0.089,0.3,0.275,0.221,0.333,0.287,0.257,0.367,0.095,0.306,0.604,0.608,0.829,0.319,0.191,1
0.26113787293434143,0.904975414276123,0.6735281944274902,0.18462742865085602,0.45757097005844116,0.21129944920539856,0.5754713416099548,0.546617865562439,0.29130393266677856,0.08608842641115189,0.5660757422447205,0.14910288155078888,0.16111469268798828,0.22483748197555542,0.8459213376045227,0.5099855065345764,0.5957632064819336,0.6095225811004639,0.7835345268249512,0.43767714500427246,0.4093693792819977,0.3152480125427246,0.31724628806114197,0.7630121111869812,0
0.288,0.769,0.322,0.198,0.266,0.449,0.586,0.577,0.315,0.029,0.3,0.196,0.589,0.222,0.624,0.352,0.232,0.218,0.511,0.531,0.524,0.665,0.241,0.527,1
0.2984907925128937,0.37933099269866943,0.19897331297397614,0.20489391684532166,0.3261640965938568,0.7481421232223511,0.4947756826877594,0.5219255685806274,0.3334949314594269,0.08606145530939102,0.3080652356147766,0.1467401087284088,0.1918804943561554,0.21540172398090363,0.2722457945346832,0.4365544617176056,0.20188838243484497,0.05187535285949707,0.23078405857086182,0.7324932217597961,0.7464572787284851,0.6665908694267273,0.23969541490077972,0.1691620647907257,0
0.26122617721557617,0.7522591948509216,0.3781193196773529,0.23935294151306152,0.30340927839279175,0.4684997797012329,0.32166069746017456,0.47947120666503906,0.3849911391735077,0.12440938502550125,0.3432312607765198,0.12011773139238358,0.18834920227527618,0.2308456152677536,0.5886231064796448,0.5594242215156555,0.5458796620368958,0.24847456812858582,0.5737539529800415,0.5881790518760681,0.5588396787643433,0.22195327281951904,0.13126961886882782,0.3900175988674164,0
0.239006668,0.435887605,0.277407855,0.2961815,0.328220367,0.615636349,0.363781571,0.461831182,0.408234984,0.209850684,0.097188383,0.4978019,0.521501303,0.21777305,0.406680465,0.081934653,0.342373699,0.13534902,0.304162502,0.854563415,0.873075843,0.495779574,0.155394986,0.258573651,0
0.415,0.425,0.253,0.342,0.344,0.585,0.346,0.348,0.616,0.405,0.0,0.627,0.416,0.556,0.43,0.038,0.394,0.164,0.427,0.842,0.836,0.156,0.12,0.272,0
0.481,0.781,0.621,0.367,0.383,0.223,0.639,0.525,0.399,0.229,0.667,0.235,0.214,0.333,0.83,0.093,0.44,0.475,0.741,0.505,0.494,0.5,0.602,0.752,1
0.299,0.341,0.227,0.241,0.332,0.687,0.449,0.529,0.348,0.119,0.167,0.333,0.261,0.222,0.321,0.221,0.278,0.091,0.305,0.827,0.825,0.098,0.148,0.153,0
0.28902193903923035,0.6260563731193542,0.41768985986709595,0.46628034114837646,0.2983821928501129,0.5289162397384644,0.3247162997722626,0.45491403341293335,0.6066823601722717,0.38265863060951233,0.4055739939212799,0.24370139837265015,0.40091636776924133,0.3657818138599396,0.5346630811691284,0.4613475501537323,0.5169029235839844,0.3309692442417145,0.5314055681228638,0.520281970500946,0.5103662610054016,0.32103148102760315,0.20593401789665222,0.3708634078502655,0
0.228,0.143,0.0,0.108,0.146,0.992,0.445,0.508,0.259,0.031,0.433,0.039,0.064,0.111,0.007,0.806,0.086,0.0,0.0,0.896,0.906,0.787,0.286,0.021,0
0.33283779,0.309841156,0.184196532,0.228356317,0.330808729,0.774431467,0.534361839,0.516248465,0.342388123,0.105225824,0.316295594,0.152941689,0.195566863,0.243301153,0.22463949,0.405801982,0.185698032,0.044160582,0.214739904,0.772485495,0.772795439,0.724595428,0.282543302,0.150492296,0
0.304,0.429,0.381,0.329,0.257,0.567,0.249,0.455,0.434,0.275,0.2,0.275,0.498,0.333,0.447,0.499,0.595,0.22,0.503,0.79,0.784,0.476,0.136,0.225,1
0.461,0.734,0.44,0.243,0.426,0.602,0.44,0.484,0.362,0.17,0.267,0.176,0.295,0.111,0.48,0.322,0.468,0.205,0.489,0.797,0.79,0.624,0.209,0.39,1
0.417,0.816,0.669,0.372,0.416,0.261,0.561,0.47,0.394,0.294,0.567,0.294,0.237,0.222,0.803,0.141,0.553,0.493,0.752,0.657,0.643,0.746,0.691,0.728,1
0.328,0.529,0.159,0.363,0.098,0.698,0.386,0.507,0.51,0.245,0.667,0.039,0.157,0.111,0.351,0.8,0.278,0.106,0.33,0.415,0.421,0.829,0.634,0.305,1
0.443,0.624,0.732,0.024,0.291,0.3,0.176,0.473,0.0,0.0,0.467,0.137,0.098,0.0,0.727,0.825,0.963,0.605,0.823,0.303,0.299,0.0,0.091,0.635,1
0.182,0.768,0.259,0.229,0.499,0.653,0.63,0.437,0.385,0.211,0.133,0.431,0.387,0.222,0.441,0.145,0.137,0.105,0.335,0.599,0.597,0.689,0.212,0.277,1
0.21861125528812408,0.8834730386734009,0.6500099897384644,0.27772629261016846,0.34466123580932617,0.26981714367866516,0.3834845721721649,0.5115336179733276,0.4223380982875824,0.18459661304950714,0.5301778316497803,0.16826608777046204,0.2182748168706894,0.3073752522468567,0.8092299103736877,0.5217111706733704,0.7240810990333557,0.6279493570327759,0.7765330076217651,0.40253132581710815,0.4000532329082489,0.1632164716720581,0.14847511053085327,0.6975206732749939,0
0.3337218165397644,0.4025885760784149,0.30026212334632874,0.30339953303337097,0.4231708347797394,0.6290939450263977,0.5233535766601562,0.43790125846862793,0.4492132365703583,0.23788988590240479,0.16814152896404266,0.5223426818847656,0.4408436715602875,0.29517796635627747,0.37691009044647217,0.09935042262077332,0.2981766164302826,0.09299490600824356,0.34342440962791443,0.7884796261787415,0.7853344082832336,0.7259796261787415,0.33393365144729614,0.26628410816192627,0
0.3124864399433136,0.36557939648628235,0.23430241644382477,0.24558664858341217,0.35463058948516846,0.723556637763977,0.5343910455703735,0.5131012797355652,0.3744686245918274,0.12477880716323853,0.3011278510093689,0.2241949737071991,0.258515328168869,0.24959143996238708,0.2939341366291046,0.33243364095687866,0.20892678201198578,0.06677519530057907,0.24999378621578217,0.7265785932540894,0.7392608523368835,0.7224130630493164,0.3050118088722229,0.1972319334745407,0
0.273,0.403,0.256,0.386,0.216,0.642,0.115,0.584,0.367,0.178,0.1,0.412,0.318,0.333,0.374,0.355,0.612,0.181,0.453,0.736,0.735,0.469,0.191,0.248,1
0.266,0.147,0.083,0.313,0.236,1.0,0.467,0.55,0.354,0.156,0.233,0.216,0.277,0.222,0.0,0.438,0.137,0.003,0.017,0.912,0.922,0.803,0.292,0.009,1
0.264,0.807,0.457,0.398,0.184,0.372,0.498,0.447,0.504,0.342,0.567,0.118,0.318,0.222,0.702,0.692,0.43,0.367,0.647,0.646,0.633,0.575,0.235,0.644,1
0.312211365,0.411840796,0.234614149,0.251819879,0.329850525,0.727645159,0.510128617,0.550753117,0.359774917,0.111525513,0.3885068,0.120451778,0.188481569,0.276036382,0.297903389,0.562213182,0.237841576,0.077502578,0.262106031,0.699568331,0.676184773,0.645512283,0.281498075,0.197057128,0
0.22365133464336395,0.8904462456703186,0.7043200135231018,0.28035295009613037,0.40227463841438293,0.21976254880428314,0.4452788233757019,0.48634570837020874,0.4296996295452118,0.2071903944015503,0.4647984802722931,0.27384281158447266,0.27095985412597656,0.3158775269985199,0.8491148352622986,0.32922661304473877,0.7207219004631042,0.6580316424369812,0.8027820587158203,0.44542938470840454,0.45297130942344666,0.20612114667892456,0.18957892060279846,0.7582874298095703,0
0.32686853408813477,0.5201511979103088,0.41446632146835327,0.6517854332923889,0.34849169850349426,0.5791487097740173,0.25506651401519775,0.3479965031147003,0.7912801504135132,0.7678290009498596,0.2468460649251938,0.6680346727371216,0.7344488501548767,0.48975127935409546,0.4913918077945709,0.10931869596242905,0.6079966425895691,0.32327595353126526,0.5410809516906738,0.6355114579200745,0.6226180791854858,0.39736756682395935,0.19549643993377686,0.36140212416648865,0
0.329450279,0.585447192,0.396544605,0.603687465,0.34764117,0.485139519,0.174495921,0.251507998,0.82980448,0.765389264,0.211205065,0.496302605,0.519568086,0.415666848,0.549936175,0.191273823,0.706352353,0.318335295,0.673003376,0.529719472,0.544420183,0.347760856,0.152136564,0.311924517,0
0.472,0.615,0.445,0.286,0.454,0.61,0.25,0.387,0.396,0.315,0.4,0.137,0.301,0.333,0.448,0.82,0.649,0.244,0.517,0.373,0.376,0.026,0.026,0.285,1
0.184,0.451,0.391,0.596,0.26,0.533,0.095,0.147,0.946,0.842,0.067,0.804,0.515,0.444,0.482,0.008,0.746,0.274,0.576,0.793,0.786,0.311,0.129,0.283,0
0.348,0.644,0.342,0.239,0.323,0.61,0.394,0.493,0.478,0.156,0.333,0.098,0.179,0.222,0.454,0.834,0.427,0.203,0.453,0.407,0.409,0.417,0.127,0.291,0
0.364,0.669,0.338,0.642,0.266,0.593,0.384,0.345,0.852,0.659,0.4,0.275,0.664,0.444,0.475,0.293,0.433,0.2,0.477,0.652,0.648,0.606,0.186,0.282,0
0.302,0.368,0.212,0.15,0.208,0.679,0.709,0.566,0.233,0.001,0.4,0.118,0.087,0.111,0.334,0.614,0.024,0.049,0.199,0.893,0.89,0.73,0.232,0.231,0
0.303508192,0.293486118,0.116282918,0.16181919,0.237610757,0.829175174,0.48683092,0.506637633,0.29016906,0.058555331,0.434567839,0.041008029,0.083499059,0.158977479,0.185600668,0.741624832,0.132322848,0.022831619,0.169389024,0.715555608,0.755334258,0.751538634,0.23990877,0.098959006,0
0.359,0.697,0.739,0.267,0.358,0.196,0.417,0.4,0.303,0.285,0.533,0.216,0.248,0.333,0.836,0.156,0.746,0.651,0.847,0.451,0.441,0.427,0.522,0.765,1
0.223,0.537,0.334,0.301,0.328,0.644,0.465,0.474,0.342,0.23,0.267,0.157,0.221,0.111,0.401,0.652,0.355,0.142,0.39,0.67,0.668,0.632,0.211,0.292,1
0.26993271708488464,0.757669985294342,0.4607601463794708,0.32376545667648315,0.32028940320014954,0.43461140990257263,0.3513190448284149,0.49192729592323303,0.46440112590789795,0.2077893763780594,0.43655428290367126,0.16600726544857025,0.25563597679138184,0.2978026270866394,0.62718266248703,0.5456535816192627,0.5768541693687439,0.3753974735736847,0.6159301996231079,0.5014113783836365,0.4832473695278168,0.24952693283557892,0.17627082765102386,0.4620232880115509,0
0.2907196581363678,0.1615695208311081,0.05120567977428436,0.12520422041416168,0.23294860124588013,0.9348645806312561,0.45272815227508545,0.5671610832214355,0.24808889627456665,0.02232341282069683,0.38708552718162537,0.0228456761687994,0.06792067736387253,0.12312353402376175,0.07710258662700653,0.8057907819747925,0.04956841841340065,0.005568831693381071,0.05306897312402725,0.8067498207092285,0.846000075340271,0.7759185433387756,0.15637819468975067,0.035161226987838745,0
0.283673286,0.246811733,0.093097776,0.120399207,0.222529396,0.869759917,0.532127976,0.555418789,0.213319942,0.031245515,0.458192766,0.02521996,0.055774733,0.127802417,0.144884244,0.798383296,0.084812924,0.013468479,0.121697165,0.75996238,0.788032293,0.795050442,0.247246295,0.074367814,0
0.30203142762184143,0.5032780766487122,0.3606465458869934,0.48859065771102905,0.3339270055294037,0.5769672989845276,0.3141474723815918,0.38399407267570496,0.6491764187812805,0.49919024109840393,0.1871401071548462,0.527184784412384,0.5701636672019958,0.3862280249595642,0.4574650228023529,0.135474294424057,0.5102112293243408,0.20114552974700928,0.4772353768348694,0.699319064617157,0.6878420114517212,0.43027886748313904,0.19370704889297485,0.30099955201148987,0
0.401,0.396,0.409,0.358,1.0,0.651,0.792,0.639,0.348,0.094,0.4,0.098,0.173,0.111,0.365,0.278,0.116,0.074,0.264,0.594,0.595,0.78,0.325,0.247,0
0.257,0.474,0.17,0.13,0.218,0.691,0.683,0.521,0.363,0.035,0.433,0.039,0.082,0.222,0.345,0.33,0.012,0.052,0.204,0.766,0.764,0.746,0.342,0.258,0
0.364,0.717,0.328,0.285,0.389,0.564,0.399,0.353,0.555,0.352,0.033,0.725,0.717,0.222,0.51,0.046,0.41,0.203,0.493,0.72,0.714,0.738,0.237,0.354,1
0.29351910948753357,0.5735068321228027,0.3820541799068451,0.43970799446105957,0.3308223783969879,0.5423016548156738,0.324348121881485,0.4116237461566925,0.5997733473777771,0.40662309527397156,0.2354423701763153,0.4187789559364319,0.4797908067703247,0.3602176606655121,0.4988776445388794,0.2067548632621765,0.5217628479003906,0.23237669467926025,0.5085393786430359,0.6568803191184998,0.6449528932571411,0.3811693787574768,0.18905040621757507,0.3358139991760254,0
0.297094673,0.455970496,0.283050567,0.288956165,0.356567383,0.667356849,0.491180837,0.542977273,0.394537836,0.146528229,0.279543966,0.22189112,0.300169051,0.303148597,0.354100764,0.351869047,0.294946373,0.114134893,0.301080793,0.741407752,0.715611935,0.580195069,0.250859201,0.247768268,0
0.36722216,0.514634788,0.424770713,0.647579908,0.36927399,0.511794031,0.246605143,0.237681001,0.808246732,0.78855145,0.145390406,0.761103928,0.661759257,0.449470133,0.535974085,0.052451093,0.676435113,0.248161212,0.624401808,0.682124496,0.658623397,0.48494035,0.196533501,0.327652037,0
0.309958905,0.27629742,0.213648647,0.240559921,0.394925207,0.779255033,0.552680075,0.536572635,0.320956439,0.127597719,0.184611097,0.368113458,0.330441684,0.258054286,0.222992182,0.126522049,0.190853432,0.047666267,0.199643269,0.869402051,0.857203603,0.733526289,0.287469238,0.154383302,0
0.341,0.796,0.442,0.452,0.221,0.316,0.465,0.568,0.536,0.252,0.267,0.373,0.451,0.333,0.749,0.458,0.447,0.409,0.686,0.412,0.402,0.049,0.095,0.585,1
0.2872779071331024,0.7730622291564941,0.5965649485588074,0.41306424140930176,0.4315110146999359,0.3159005045890808,0.4537915289402008,0.4263136684894562,0.5735969543457031,0.37627118825912476,0.32848060131073,0.48088937997817993,0.4783473014831543,0.34963011741638184,0.7451315522193909,0.16236145794391632,0.5779242515563965,0.48163554072380066,0.6994016766548157,0.5718683004379272,0.5609355568885803,0.40196692943573,0.30667924880981445,0.6137923002243042,0
0.30627816915512085,0.3542231321334839,0.2431151270866394,0.3577013313770294,0.3661888539791107,0.6769588589668274,0.3532427251338959,0.3639977276325226,0.544050931930542,0.3640514016151428,0.07512779533863068,0.6690356731414795,0.5587108135223389,0.325388103723526,0.31655579805374146,0.043738581240177155,0.40495213866233826,0.06326497346162796,0.33859771490097046,0.8541299104690552,0.8491731286048889,0.5996493697166443,0.17269960045814514,0.19111372530460358,0
0.441,0.671,0.231,0.181,0.35,0.692,0.311,0.496,0.278,0.106,0.233,0.255,0.29,0.333,0.386,0.283,0.409,0.143,0.396,0.669,0.668,0.754,0.229,0.253,0
0.2937639057636261,0.41630715131759644,0.17761126160621643,0.11870665103197098,0.359984815120697,0.7436022758483887,0.6082857847213745,0.5594424605369568,0.22122183442115784,0.028979817405343056,0.3563946485519409,0.07563291490077972,0.103203184902668,0.13851222395896912,0.2882552444934845,0.5331904888153076,0.11748126149177551,0.033333975821733475,0.1974542737007141,0.7594218850135803,0.7759034037590027,0.7591198682785034,0.30081769824028015,0.17101334035396576,0
0.200185403,0.796441257,0.415714413,0.304686457,0.250639886,0.49562192,0.329812258,0.606082737,0.437575728,0.120424107,0.418141693,0.061503548,0.226246774,0.268246055,0.630508661,0.780767858,0.452845484,0.326389313,0.518116295,0.542655945,0.470901459,0.265535593,0.127155945,0.455845565,0
0.293584406,0.489154726,0.31056276,0.311676741,0.360926092,0.624741375,0.478855759,0.530212462,0.411373228,0.174187973,0.245466396,0.291775614,0.368491918,0.31558159,0.400198996,0.279349238,0.342366606,0.146831334,0.32401678,0.743546247,0.727804482,0.547538579,0.242995277,0.285997003,0
0.517,0.675,0.644,0.258,0.325,0.044,0.945,0.477,0.358,0.191,0.867,0.392,0.208,0.444,0.967,0.124,0.175,0.448,0.714,0.491,0.475,0.878,0.956,0.885,1
0.28801244497299194,0.3964267075061798,0.23298731446266174,0.31763678789138794,0.2585394084453583,0.7427626252174377,0.40659159421920776,0.5286851525306702,0.4492059648036957,0.15779811143875122,0.42979398369789124,0.10946779698133469,0.22703208029270172,0.2783874273300171,0.29016536474227905,0.6493545770645142,0.2593597173690796,0.09957912564277649,0.2655237913131714,0.6010922193527222,0.6147653460502625,0.5280188918113708,0.21951235830783844,0.17765744030475616,0
0.335,0.29,0.341,0.267,0.448,0.623,0.519,0.371,0.453,0.317,0.1,0.529,0.365,0.333,0.367,0.112,0.31,0.113,0.351,0.679,0.679,0.764,0.23,0.214,0
0.359,0.585,0.376,0.185,0.387,0.534,0.105,0.325,0.399,0.3,0.067,0.431,0.376,0.111,0.509,0.309,0.724,0.286,0.583,0.591,0.587,0.632,0.202,0.322,0
0.257,0.575,0.256,0.19,0.212,0.778,0.228,0.507,0.264,0.101,0.3,0.137,0.191,0.222,0.289,0.46,0.507,0.118,0.36,0.343,0.353,0.73,0.193,0.198,1
0.69,0.284,0.22,0.084,0.321,0.815,0.343,0.401,0.269,0.13,0.067,0.471,0.202,0.333,0.195,0.079,0.37,0.069,0.24,0.948,0.949,0.746,0.245,0.178,1
0.29922837018966675,0.4364393949508667,0.26334890723228455,0.25918978452682495,0.338103324174881,0.6756150722503662,0.473325252532959,0.49711495637893677,0.3937785029411316,0.1437930017709732,0.2803635001182556,0.23052647709846497,0.268802285194397,0.2592877149581909,0.34480324387550354,0.3327663242816925,0.2846949100494385,0.09078586101531982,0.3130986988544464,0.708981454372406,0.712058424949646,0.6127500534057617,0.25018951296806335,0.22671909630298615,0
0.2949995696544647,0.28012147545814514,0.20197276771068573,0.4159291386604309,0.3263612985610962,0.7376754879951477,0.2925165295600891,0.33573517203330994,0.6185185313224792,0.4565908908843994,0.05630268529057503,0.7169792056083679,0.6290295124053955,0.34925156831741333,0.25491440296173096,0.03267183154821396,0.39562511444091797,0.04529513046145439,0.28868645429611206,0.875727653503418,0.8748915195465088,0.5900535583496094,0.13629169762134552,0.13913951814174652,0
0.317,0.62,0.256,0.351,0.164,0.646,0.237,0.476,0.413,0.27,0.3,0.255,0.307,0.333,0.417,0.599,0.499,0.177,0.449,0.186,0.194,0.098,0.096,0.26,0
0.292095602,0.200114042,0.07812728,0.106811151,0.219008237,0.880268276,0.552758157,0.541455328,0.190005735,0.026414445,0.397923708,0.029540686,0.059102871,0.110162623,0.121319629,0.733462811,0.068121441,0.009907321,0.101557307,0.805087507,0.843198121,0.823301852,0.244145483,0.065436773,0
0.22552478313446045,0.8103507161140442,0.6681840419769287,0.4639304280281067,0.34497103095054626,0.2943248450756073,0.34189605712890625,0.4180161952972412,0.6275948286056519,0.46220600605010986,0.38917219638824463,0.4045213758945465,0.4609438478946686,0.4166887402534485,0.7977680563926697,0.24191570281982422,0.7217156291007996,0.6271643042564392,0.7526342272758484,0.46569815278053284,0.4964541494846344,0.19357016682624817,0.15985728800296783,0.670702338218689,0
0.309,0.598,0.487,0.298,0.326,0.443,0.12,0.506,0.378,0.192,0.1,0.451,0.491,0.111,0.594,0.406,0.805,0.388,0.676,0.583,0.575,0.319,0.102,0.43,1
0.324269861,0.481977314,0.384010494,0.613334537,0.348404765,0.511621118,0.196973875,0.214387044,0.804718137,0.786733091,0.10932105,0.763441801,0.657579184,0.381478548,0.523177624,0.043049186,0.66915983,0.234044626,0.607534885,0.711145937,0.725106597,0.441351384,0.157496512,0.27914685,0
